Family,Sample ID,nucleus,plate,line,pcr,Sort Index X,Sort Index Y,Date,Time (sec),355-448/59-Height,488-FSC1-Height,488-FSC2-Height,488-SSC-Height,488-530/40-Height,488-576/21-Height,488-664/22-Height,355-448/59-Area,488-FSC1-Area,488-FSC2-Area,488-SSC-Area,488-530/40-Area,488-576/21-Area,488-664/22-Area,355-448/59-Width,488-FSC1-Width,488-FSC2-Width,488-SSC-Width,488-530/40-Width,488-576/21-Width,488-664/22-Width,488-530/40-Height-Log,488-SSC-Height-Log,488-FSC1-Height-Log,488-530/40-Area-Log,pcr_b,pcr_cb,pcr_cf,pcr_cm,pcr_cn,pcr_f,pcr_m,pcr_n
Glomeraceae,fmosse,7,696,FALSE,f,3,H,2017-06-07,51.77552644,0.00149757,0.0506307,0.05288464,0.0517115,12.48029243,24.87892951,7.23300958,0.00129007,0.0359406,0.03608158,0.03893911,9.66579707,19.37527732,5.54524101,17.578125,9.765625,9.375,10.9375,11.328125,11.328125,10.9375,2.524150795,-2.962075085,-2.983197167,2.268593579,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Glomeraceae,fmosse,4,696,FALSE,f,2,H,2017-06-07,52.71570834,0.0004997,0.06483132,0.0634504,0.07919725,20.4359537,41.80718834,11.6061477,0.00010263,0.05438437,0.0566138,0.08654131,18.62456752,37.60039246,10.72597194,0,12.109375,13.28125,16.796875,13.671875,13.671875,14.0625,3.017295786,-2.535813703,-2.735966459,2.924481544,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Glomeraceae,fmosse,1,696,FALSE,cf,1,H,2017-06-07,54.91986892,0.00035614,0.10493901,0.09974879,0.07795319,14.26925892,28.39749656,7.69853052,5.53E-05,0.06264113,0.0603918,0.04439973,8.35703598,16.48216194,4.42633741,0,8.59375,8.59375,7.8125,8.203125,8.59375,8.59375,2.658107497,-2.551646761,-2.254375955,2.123103816,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Glomeraceae,fmosse,1,696,FALSE,cf,1,H,2017-06-07,58.66535607,0.00120727,0.32470534,0.31957319,0.06974554,10.03621766,20.23645333,5.8538774,0.00132022,0.16827446,0.16616629,0.05036579,8.48185329,17.1045183,5.23008893,32.42187501,7.421875,7.421875,9.765625,12.109375,12.109375,11.71875,2.306200316,-2.662901803,-1.124837154,2.137928974,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Glomeraceae,fmosse,1,696,FALSE,cf,1,H,2017-06-07,59.03563315,0.00118907,0.10802313,0.11078864,0.09383364,14.29039389,28.97710335,7.87024368,0.00072941,0.06793931,0.06986649,0.06386139,9.8284211,19.92465966,5.61385991,0,8.984375,8.984375,10.15625,10.15625,10.15625,10.546875,2.659587556,-2.366231852,-2.225409908,2.285278301,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Glomeraceae,fmosse,1,696,FALSE,cf,1,H,2017-06-07,59.71914908,0.00069877,1.39815533,1.34501806,0.13238485,9.06943055,19.85324002,6.2248542,0.00013229,0.70156986,0.67960292,0.07794441,5.10744676,11.24456749,3.72973974,0,7.03125,7.421875,8.59375,8.203125,8.203125,8.59375,2.204909478,-2.022042068,0.3351537464,1.630699624,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Glomeraceae,fmosse,1,696,FALSE,cf,1,H,2017-06-07,62.64204797,0.00130343,0.44311672,0.42918222,0.10532574,8.79738666,19.53394358,7.45182513,0.00095663,0.40542537,0.3915041,0.08415047,5.72387765,12.97241145,5.09423616,0,14.0625,14.453125,12.109375,9.375,9.375,9.765625,2.174454707,-2.250697445,-0.8139220673,1.744646487,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Glomeraceae,ggold,0,893,,n,2,B,2018-04-06,1.83053419,0.0009174,4.39653951,7.23078395,2.63702148,2.11200854,13.55135441,5.20584718,0.00063709,3.02343443,4.96036429,1.97101235,1.45178991,9.43094855,3.67709284,0,5.078125,5.078125,5.6640625,4.6875,4.8828125,4.8828125,0.7476394094,0.969650053,1.480817756,0.3727972159,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Glomeraceae,ggold,0,893,,n,3,B,2018-04-06,5.10869654,0.00083935,7.66463187,12.24882207,1.63550102,1.22855068,8.66069151,4.69386866,0.00016089,4.48451059,7.2076685,1.36982987,0.8106804,5.66075817,3.02553424,0,4.1015625,4.1015625,6.25,4.8828125,4.6875,4.6875,0.2058351657,0.4919491917,2.036616484,-0.2098813839,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Glomeraceae,ggold,0,893,,n,4,B,2018-04-06,19.91054477,0.00053043,1.35861849,2.15343549,1.04282727,1.07315811,6.59422917,1.98192811,0.00010617,0.84356372,1.33000938,0.57461248,0.6647113,4.06822926,1.19923733,0,4.296875,4.296875,3.90625,4.296875,4.296875,4.1015625,0.07060580601,0.04193555348,0.3064683673,-0.4084024679,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Glomeraceae,ggold,0,893,,n,5,B,2018-04-06,22.81493549,0.00074455,0.41872808,0.67318976,0.35989257,1.08670485,6.58782795,1.3391404,0.00062708,0.32021857,0.52006908,0.21665553,0.73479232,4.30416674,0.92893532,0,5.46875,5.46875,4.296875,4.6875,4.4921875,4.6875,0.08315004413,-1.021949709,-0.8705335435,-0.3081673775,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Glomeraceae,ggold,0,893,,n,6,B,2018-04-06,54.71138232,0.00175023,2.09996039,3.34814531,4.73161158,1.43528548,8.46282323,2.37891977,0.00117328,1.85212081,2.95995125,3.76573312,1.17555393,6.90882253,2.14500921,9.9609375,6.640625,6.640625,5.6640625,5.859375,5.859375,6.4453125,0.3613637702,1.554265859,0.7419184826,0.1617394663,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Glomeraceae,ggold,0,893,,cn,7,B,2018-04-06,58.35191672,0.00074385,4.15307749,6.62349695,0.9786597,0.69232862,4.09895382,1.36681167,0.00030261,2.29421775,3.66476611,0.60550151,0.4076587,2.46279328,0.83426686,0,3.90625,3.90625,4.4921875,4.1015625,4.1015625,4.296875,-0.3676945517,-0.02157129647,1.423849623,-0.8973249743,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Glomeraceae,ggold,0,893,,cn,7,B,2018-04-06,74.57207085,0.00070515,2.17478918,3.41786863,1.11574661,0.47991253,7.95639511,13.23075793,0.00026599,1.68184654,2.6678069,0.8207879,0.31727201,5.35819442,8.98051721,0,5.46875,5.6640625,5.2734375,4.6875,4.8828125,4.8828125,-0.7341514209,0.1095237862,0.7769317311,-1.147995797,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Glomeraceae,ggold,0,893,,cn,7,B,2018-04-06,78.33694323,0.00064517,2.2952531,3.72187477,0.57227216,1.59236835,9.06508872,2.39348454,0.00010161,1.25907972,2.04338161,0.4043333,1.1298208,6.46325052,1.67169469,0,3.7109375,3.7109375,5.2734375,5.078125,5.078125,4.6875,0.4652224363,-0.5581405966,0.8308431207,0.1220590361,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Glomeraceae,ggold,0,893,,cn,7,B,2018-04-06,85.91820456,0.00070557,0.51549384,0.81197275,0.28859763,0.93288007,5.60562746,2.09227181,0.00021644,0.32331613,0.51313154,0.19118595,0.60473217,3.63290925,1.29030428,0,4.4921875,4.6875,4.6875,4.6875,4.6875,4.4921875,-0.06947862873,-1.242721845,-0.6626299252,-0.5029696132,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Glomeraceae,ggold,0,893,,cn,7,B,2018-04-06,99.6365208,0.0012042,6.78146561,10.7947533,1.55871403,0.8839759,15.54570934,25.15019272,0.00020629,4.52809001,7.21246211,1.10169109,0.59265003,10.46389465,16.99991879,0,4.8828125,4.8828125,5.078125,4.8828125,4.8828125,4.8828125,-0.1233254792,0.4438611416,1.914193245,-0.5231512228,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Glomeraceae,ggold,0,893,,n,6,C,2018-04-06,103.8644916,0.00084173,0.74556628,1.19064841,0.24166498,0.47172834,2.52843187,0.73230267,0.00022196,0.41386539,0.66171221,0.14101597,0.322253,1.77418513,0.50455497,0,3.90625,3.90625,4.1015625,4.6875,4.6875,4.8828125,-0.7513520099,-1.420202892,-0.293611242,-1.132418328,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Glomeraceae,ggold,0,893,,n,5,C,2018-04-06,123.320384,0.0005444,1.27589386,2.06467025,0.15705568,0.51555634,3.12124607,1.10829226,9.10E-05,0.71143662,1.1475625,0.09161411,0.32486706,1.96755312,0.69982475,0,4.1015625,3.90625,4.296875,4.296875,4.4921875,4.6875,-0.6625086895,-1.851154887,0.2436469996,-1.124339226,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Glomeraceae,ggold,0,893,,n,4,C,2018-04-06,123.7385087,0.00125379,1.67946192,2.79472931,1.93310333,0.66520129,3.61770191,0.96370978,0.00030373,1.46681934,2.41702437,3.33398103,0.69519149,3.78816614,1.11169198,0,23.04687501,23.04687501,17.1875,7.6171875,7.6171875,8.7890625,-0.4076655924,0.6591266546,0.5184734564,-0.3635679462,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Glomeraceae,ggold,0,893,,n,3,C,2018-04-06,127.258324,0.00072513,2.90865847,4.69133761,4.03242461,0.85024755,4.69772867,1.50996535,0.00016491,2.13862504,3.44001518,3.17699637,0.59560977,3.38279477,1.16132908,0,4.8828125,4.8828125,5.46875,4.4921875,4.8828125,4.8828125,-0.1622277366,1.394367835,1.067691968,-0.5181695747,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Glomeraceae,ggold,0,893,,n,2,C,2018-04-06,130.1091235,0.00057314,0.80041378,1.29433139,0.96198786,0.49497071,2.78937183,0.95398156,0.00024734,0.45080774,0.7247932,0.55836418,0.31373261,1.81219336,0.59397714,0,3.90625,3.90625,4.1015625,4.296875,4.296875,4.296875,-0.7032566899,-0.03875344794,-0.22262646,-1.159214216,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Glomeraceae,ggold,0,893,,n,2,D,2018-04-06,131.4608259,0.00152881,1.11080362,1.79062868,0.59453817,0.58081108,4.03079232,1.80922435,0.00047686,0.64855486,1.0333481,0.35877896,0.35921577,2.48455331,1.08986364,0,4.296875,4.1015625,4.296875,4.296875,4.296875,4.296875,-0.5433297385,-0.5199703597,0.1050837354,-1.02383204,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Glomeraceae,ggold,0,893,,f,3,D,2018-04-06,133.6035901,0.00041029,0.6092675,0.95679904,0.08156151,0.78009889,4.31507044,1.36198662,6.22E-05,0.33126466,0.52566682,0.0465401,0.48210339,2.67432618,0.80196932,0,3.90625,3.90625,4.296875,4.4921875,4.4921875,4.1015625,-0.2483345853,-2.506397819,-0.495497863,-0.7295966859,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Glomeraceae,ggold,0,893,,n,4,D,2018-04-06,149.8566868,0.00156914,2.95210644,4.75487379,3.52655333,1.34001151,8.07358506,4.28261664,0.00078108,2.21703602,3.55330224,2.16421068,0.89965449,5.57169132,2.8765274,0,5.46875,5.46875,4.296875,4.6875,4.8828125,4.6875,0.2926782035,1.260321,1.082518963,-0.1057444894,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Glomeraceae,ggold,0,893,,n,5,D,2018-04-06,150.6690998,0.00067665,0.60374639,0.96151172,0.33954387,0.95015271,5.85012967,1.67949544,0.00016498,0.47801877,0.7635856,0.21426717,0.66319106,4.10320181,1.27454135,0,5.6640625,5.6640625,4.6875,4.6875,4.8828125,5.2734375,-0.05113255994,-1.080152121,-0.5046010533,-0.4106921553,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Glomeraceae,ggold,0,893,,b,6,D,2018-04-06,158.3573639,0.00126422,0.75879716,1.25263054,0.56718346,0.65830247,3.51502076,1.1044059,0.000637,0.47473402,0.77817957,0.35324197,0.40615757,2.16665792,0.72331398,0,4.4921875,4.4921875,4.4921875,4.296875,4.296875,4.8828125,-0.4180907724,-0.567072465,-0.2760207837,-0.9010140912,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Glomeraceae,ggold,0,893,,cb,7,D,2018-04-06,169.799438,9.89E-05,0.35781637,0.57593589,0.41432441,0.6014619,3.63474507,1.25926049,1.07E-05,0.21643548,0.34751829,0.23861045,0.36725563,2.23546592,0.79903295,0,4.1015625,4.1015625,4.1015625,4.296875,4.296875,4.6875,-0.5083920872,-0.881106013,-1.027735357,-1.001697134,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Glomeraceae,ggold,0,893,,cb,7,D,2018-04-06,171.6728366,0.00130623,0.717266,1.15203261,3.45924236,0.54521947,3.0161168,0.92156162,0.00107246,1.05320439,1.68108528,2.8692107,0.59730972,3.36218462,1.30200777,15.234375,11.1328125,11.328125,6.25,9.375,9.5703125,10.7421875,-0.6065668681,1.241049594,-0.3323085169,-0.5153195061,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Glomeraceae,ggold,0,893,,cb,7,D,2018-04-06,172.8948981,0.00061053,7.71171786,12.71073539,2.8217217,1.57787805,15.95965685,14.38455987,0.00023979,5.29231713,8.72699174,1.9119736,1.18038252,11.91077202,10.64897492,0,5.078125,5.078125,5.078125,5.46875,5.46875,5.46875,0.4560809381,1.037347231,2.042740972,0.1658385554,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Glomeraceae,ggold,0,893,,cb,7,D,2018-04-06,172.9746801,0.00129263,1.66485901,2.71327454,1.09251305,0.82474467,5.71844466,3.70518137,0.00081446,1.18096152,1.90840475,0.72850315,0.58661287,4.16226494,2.65553908,0,5.078125,4.8828125,4.6875,5.078125,5.078125,5.2734375,-0.1926814315,0.088480593,0.5097404412,-0.5333901827,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Glomeraceae,ggold,0,893,,cb,7,D,2018-04-06,177.1383548,0.0011465,1.23124598,1.96490851,0.46701552,0.53389887,3.13208755,1.19005474,0.00058338,0.66492429,1.05928683,0.27991398,0.33423339,1.96637576,0.7815714,0,3.90625,3.90625,4.296875,4.1015625,4.296875,4.296875,-0.62754884,-0.7613927885,0.2080266485,-1.095915758,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Glomeraceae,ggold,0,893,,n,6,E,2018-04-06,198.4829146,0.00092839,0.46608774,0.76586488,0.61821686,0.73780413,4.18734611,1.19837341,0.00048357,0.27417531,0.45005665,0.37899218,0.4599212,2.64279058,0.80029552,0,3.90625,3.90625,4.4921875,4.296875,4.296875,4.6875,-0.3040768961,-0.4809159769,-0.7633813793,-0.7767001085,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Glomeraceae,ggold,0,893,,n,5,E,2018-04-06,216.1209081,0.00100345,0.70813047,1.13233435,0.4374288,0.54726829,3.06134801,1.25062829,0.00055574,0.40374578,0.64524699,0.26448311,0.34120968,1.94237584,0.84167507,0,3.90625,3.90625,4.296875,4.296875,4.296875,4.6875,-0.6028161215,-0.8268413293,-0.3451269226,-1.075258093,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Glomeraceae,ggold,0,893,,n,4,E,2018-04-06,220.3046026,0.00062762,1.22458171,1.92794139,0.26448886,1.10205659,6.6379603,1.71621665,0.0001085,0.7789233,1.21737975,0.15765105,0.69108377,4.1343065,1.11096853,0,4.4921875,4.296875,4.1015625,4.4921875,4.296875,4.4921875,0.0971780615,-1.329956146,0.2025993245,-0.3694942325,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Glomeraceae,ggold,0,893,,n,3,E,2018-04-06,221.6876275,0.0014198,5.12489057,8.14400376,2.69728913,0.59412834,10.00568201,13.70576397,0.00054475,3.80851643,6.04666823,2.00645565,0.45465559,7.73538631,10.55783066,0,5.6640625,5.6640625,5.46875,5.6640625,5.859375,5.6640625,-0.5206599224,0.9922472427,1.634109173,-0.7882150917,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Glomeraceae,ggold,0,893,,n,2,E,2018-04-06,237.4180938,0.00195396,3.66738699,5.88179189,3.74539378,1.50958588,24.28825438,35.62748298,0.00131703,3.64402318,5.92766297,2.39954921,1.12785576,17.49874745,25.16881812,8.59375,8.203125,8.0078125,4.4921875,5.2734375,5.2734375,5.078125,0.4118353616,1.32052676,1.299479417,0.1203182726,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Glomeraceae,ggold,0,893,,n,2,F,2018-04-06,239.7826684,0.00065146,0.75724758,1.2496517,0.46038837,1.79148889,10.49289303,3.43870428,0.00027351,0.52119652,0.85933565,0.31684937,1.18418119,6.95781938,2.36867834,0,4.8828125,5.078125,4.8828125,4.6875,4.6875,5.078125,0.5830470562,-0.7756848631,-0.2780650249,0.1690515568,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Glomeraceae,ggold,0,893,,b,3,F,2018-04-06,248.2993064,0.0002516,0.04978389,0.0823997,0.13823789,1.50924474,8.54224544,2.51186932,2.93E-05,0.03193982,0.05044432,0.0869567,0.99767791,5.61670214,1.66395889,0,4.4921875,4.4921875,4.4921875,4.6875,4.6875,4.6875,0.4116093535,-1.978779237,-3.000063841,-0.002324790232,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Glomeraceae,ggold,0,893,,n,4,F,2018-04-06,252.3889437,0.00132555,0.97203441,1.5803576,0.43946947,0.50021848,2.92583741,1.13201048,0.00176434,0.55842341,0.89681104,0.25300647,0.31483511,1.89094434,0.73444261,19.7265625,4.1015625,3.90625,4.1015625,4.296875,4.4921875,4.4921875,-0.692710316,-0.8221870296,-0.02836407391,-1.155706238,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Glomeraceae,ggold,0,893,,n,5,F,2018-04-06,254.2895899,0.00085859,1.76148987,2.84957937,1.2983006,1.82600147,10.78130133,3.92793603,0.00060385,1.13093839,1.82888957,0.89022256,1.2149862,7.17121265,2.64296797,0,4.296875,4.296875,4.8828125,4.8828125,4.6875,4.6875,0.6021285872,0.2610561785,0.566159968,0.1947327187,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Glomeraceae,ggold,0,893,,n,6,F,2018-04-06,266.0975587,5.08E-05,0.29841387,0.47782413,0.25154026,0.47177845,2.47597676,0.61071194,7.85E-06,0.19121587,0.30581588,0.14676033,0.30337244,1.61243742,0.41121342,0,4.4921875,4.4921875,4.1015625,4.4921875,4.4921875,4.4921875,-0.7512457892,-1.380152223,-1.20927393,-1.192794053,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Glomeraceae,ggold,0,893,,n,7,G,2018-04-06,266.7382524,1.27E-05,0.38543358,0.6122876,0.27935198,0.63428287,3.74076371,0.88494555,1.16E-06,0.25516516,0.40193668,0.15918952,0.40782904,2.40525634,0.58755567,0,4.6875,4.6875,4.1015625,4.4921875,4.296875,4.6875,-0.4552602569,-1.275282715,-0.9533863965,-0.896907212,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Gigasporaceae,gmarga,0,900,TRUE,n,2,B,2018-04-10,1.27418102,0.00164011,5.37607386,8.70777564,0.88463561,16.26873333,99.3316829,29.78425036,0.00074839,3.04616359,4.94822217,0.78628398,16.24296364,100,29.9438763,0,3.90625,3.90625,23.04687501,7.2265625,7.421875,7.421875,2.789245065,-0.1225794589,1.681958342,2.787659808,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Gigasporaceae,gmarga,0,900,TRUE,n,3,B,2018-04-10,2.58123764,0.00114115,0.45990897,0.73318756,0.67599514,16.50533136,98.785242,30.12047676,0.00055658,0.45472248,0.72542483,0.65970132,16.15085919,99.76782952,29.37083191,0,7.6171875,7.6171875,6.640625,6.8359375,7.2265625,6.8359375,2.803683441,-0.3915693923,-0.7767267004,2.781973249,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Gigasporaceae,gmarga,0,900,TRUE,n,4,B,2018-04-10,3.01394191,0.00097291,14.42011195,23.33913139,2.49999799,19.35935226,100,35.65989473,0.00018675,12.76923009,20.71941419,1.9853805,16.29454822,96.0066071,29.59958032,0,6.640625,6.8359375,6.0546875,6.0546875,7.03125,6.25,2.963175624,0.9162899279,2.668623895,2.790830587,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Gigasporaceae,gmarga,15,900,TRUE,f,5,B,2018-04-10,3.96735056,0.00087158,0.59032175,0.94795018,0.38911924,21.26373845,100,39.57988448,0.00032822,0.49952394,0.80189107,0.3384182,16.51698109,92.76101813,30.83156651,0,6.25,6.4453125,9.375,5.6640625,6.640625,5.6640625,3.057003202,-0.9438694528,-0.5270875517,2.804389009,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Gigasporaceae,gmarga,0,900,TRUE,n,6,B,2018-04-10,6.9161041,0.00186861,1.67881576,2.64692246,0.82459613,21.33709817,100,40.3765407,0.00150281,1.2125354,1.91907629,0.70937998,15.88740745,88.397133,30.01389511,10.3515625,4.4921875,4.4921875,6.640625,5.46875,6.4453125,5.46875,3.060447256,-0.1928615519,0.5180886401,2.765526811,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Gigasporaceae,gmarga,0,900,TRUE,cf,7,B,2018-04-10,12.4393132,0.00117221,1.0228192,1.64266778,0.60118926,20.00492048,100,36.66317217,0.0004455,0.70195377,1.1267168,0.44340943,17.66779165,100,32.7847157,0,4.8828125,5.078125,5.6640625,6.640625,7.6171875,6.8359375,2.995978267,-0.5088454855,0.02256273626,2.871743301,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Gigasporaceae,gmarga,0,900,TRUE,cf,7,B,2018-04-10,13.33084501,0.00151894,4.1021504,6.53993408,1.20472098,22.99104832,100,42.33399193,0.00043747,2.54571447,4.05602544,0.91953564,16.81875419,90.02194076,30.7460371,0,4.296875,4.296875,5.078125,5.2734375,6.4453125,5.2734375,3.135104937,0.1862479883,1.411511324,2.822494585,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Gigasporaceae,gmarga,0,900,TRUE,cf,7,B,2018-04-10,13.47592329,0.00120415,11.33747399,18.70476329,1.92014542,23.00526822,100,42.62445905,0.00065994,12.00986747,19.82107943,2.80798811,17.65697345,95.54036094,32.72130073,0,11.5234375,11.5234375,10.15625,5.6640625,6.8359375,5.46875,3.135723243,0.6524009228,2.428113521,2.871130802,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Gigasporaceae,gmarga,0,900,TRUE,cf,7,B,2018-04-10,13.74057239,0.00086906,2.07499927,3.33059495,0.8712084,24.13649383,100,44.93783923,0.0002386,1.5370091,2.4545402,0.64919919,18.6833072,98.38142912,34.12992615,0,5.2734375,5.2734375,5.46875,5.6640625,7.2265625,5.46875,3.183724962,-0.1378740655,0.7299608019,2.927630462,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Gigasporaceae,gmarga,0,900,TRUE,cf,7,B,2018-04-10,15.4622429,0.00147624,13.30976878,21.58920076,3.04246275,20.17861768,100,37.38824586,0.00046478,10.66836638,17.32845304,3.14114494,17.57997228,100,32.36504512,0,5.6640625,5.6640625,8.59375,6.4453125,7.421875,6.25,3.004623513,1.112667303,2.58849826,2.866760315,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Gigasporaceae,gmarga,21,900,TRUE,f,6,C,2018-04-10,15.97339491,0.00189263,10.0979093,15.97079956,1.22444024,21.55969516,100,40.65732724,0.001135,6.00878766,9.53569117,0.87584113,16.17463809,89.39177582,30.03105673,7.03125,4.296875,4.296875,5.2734375,5.46875,6.4453125,5.2734375,3.070825607,0.2024837926,2.312328402,2.783444465,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Gigasporaceae,gmarga,16,900,TRUE,f,5,C,2018-04-10,18.07671536,0.00179964,7.89098526,12.60171146,1.75111531,22.56837055,100,42.69792038,0.00100452,7.11654648,11.41422929,1.66641064,18.71413747,100,35.05262247,8.203125,6.8359375,7.03125,7.2265625,6.0546875,7.421875,5.859375,3.116549393,0.5602529049,2.065721002,2.929279253,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Gigasporaceae,gmarga,0,900,TRUE,n,4,C,2018-04-10,20.87077709,0.00104061,12.23046328,19.95289322,2.02339646,23.31856611,100,43.68421772,0.00048475,9.99753466,16.25316358,1.76157323,18.16321451,96.66395178,33.66323221,0,11.328125,11.328125,4.8828125,5.6640625,7.03125,5.6640625,3.149249872,0.7047775153,2.50392983,2.899398368,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Gigasporaceae,gmarga,0,900,TRUE,n,3,C,2018-04-10,21.37361292,0.00064168,1.19108474,1.90144256,0.48636156,23.2924182,100,43.63473566,0.00012126,0.92839985,1.47787218,0.46822336,17.90693619,95.58600597,33.08459651,0,5.6640625,5.46875,7.03125,5.46875,6.8359375,5.6640625,3.148127908,-0.7208029811,0.1748644381,2.885188134,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Gigasporaceae,gmarga,0,900,TRUE,n,2,C,2018-04-10,23.52616361,0.00066953,11.12837722,18.09250298,2.60895025,19.55113975,100,36.40860236,0.00024559,8.32439817,13.54354758,1.90249765,18.4224132,100,34.37276991,0,5.2734375,5.2734375,4.8828125,7.03125,8.0078125,7.03125,2.973033584,0.9589479374,2.409498352,2.913568032,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Gigasporaceae,gmarga,1,900,TRUE,f,2,D,2018-04-10,25.6413576,0.00055726,1.27537497,2.12974404,0.82847206,22.64776496,100,41.64637286,0.00012598,1.14655627,1.88331585,0.67585756,16.64933903,90.67616639,30.66141653,0,6.8359375,6.8359375,6.25,5.2734375,6.4453125,5.2734375,3.12006117,-0.1881721663,0.2432402295,2.812370518,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Gigasporaceae,gmarga,6,900,TRUE,f,3,D,2018-04-10,27.9955248,0.00121286,30.74982633,51.93191773,12.48853444,20.72098628,100,39.29080028,0.00044745,32.80923407,55.0571757,9.79144469,15.04217275,84.07525678,28.43269758,0,8.203125,8.203125,5.078125,5.2734375,6.0546875,5.2734375,3.031147017,2.524810979,3.425884346,2.710857773,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
